Datetime,Open
2023-01-24 08:22:00-05:00,399.45
2023-01-24 08:23:00-05:00,399.63
2023-01-24 08:24:00-05:00,399.54
2023-01-24 08:25:00-05:00,399.6
2023-01-24 08:26:00-05:00,399.51
2023-01-24 08:27:00-05:00,399.57
2023-01-24 08:28:00-05:00,399.59
2023-01-24 08:29:00-05:00,399.68
2023-01-24 08:30:00-05:00,399.69
2023-01-24 08:31:00-05:00,399.65
2023-01-24 08:32:00-05:00,399.57
2023-01-24 08:33:00-05:00,399.51
2023-01-24 08:34:00-05:00,399.43
2023-01-24 08:35:00-05:00,399.43
2023-01-24 08:36:00-05:00,399.39
2023-01-24 08:37:00-05:00,399.28
2023-01-24 08:38:00-05:00,399.19
2023-01-24 08:39:00-05:00,399.13
2023-01-24 08:40:00-05:00,399.02
2023-01-24 08:41:00-05:00,399.0
2023-01-24 08:42:00-05:00,398.7
2023-01-24 08:43:00-05:00,398.58
2023-01-24 08:44:00-05:00,398.57
2023-01-24 08:45:00-05:00,398.65
2023-01-24 08:46:00-05:00,398.65
2023-01-24 08:47:00-05:00,398.8199
2023-01-24 08:48:00-05:00,398.84
2023-01-24 08:49:00-05:00,398.89
2023-01-24 08:50:00-05:00,398.83
2023-01-24 08:51:00-05:00,398.79
2023-01-24 08:52:00-05:00,398.72
2023-01-24 08:53:00-05:00,398.67
2023-01-24 08:54:00-05:00,398.54
2023-01-24 08:55:00-05:00,398.59
2023-01-24 08:56:00-05:00,398.61
2023-01-24 08:57:00-05:00,398.67
2023-01-24 08:58:00-05:00,398.61
2023-01-24 08:59:00-05:00,398.74
2023-01-24 09:00:00-05:00,398.75
2023-01-24 09:01:00-05:00,398.82
2023-01-24 09:02:00-05:00,398.62
2023-01-24 09:03:00-05:00,398.65
2023-01-24 09:04:00-05:00,398.58
2023-01-24 09:05:00-05:00,398.64
2023-01-24 09:06:00-05:00,398.79
2023-01-24 09:07:00-05:00,398.72
2023-01-24 09:08:00-05:00,398.84
2023-01-24 09:09:00-05:00,398.76
2023-01-24 09:10:00-05:00,398.71
2023-01-24 09:11:00-05:00,398.62
2023-01-24 09:12:00-05:00,398.49
2023-01-24 09:13:00-05:00,398.61
2023-01-24 09:14:00-05:00,398.8
2023-01-24 09:30:00-05:00,398.8800048828125
2023-01-24 09:31:00-05:00,398.75
2023-01-24 09:32:00-05:00,398.7699890136719
2023-01-24 09:33:00-05:00,399.1099853515625
2023-01-24 09:34:00-05:00,398.67999267578125
2023-01-24 09:35:00-05:00,398.67999267578125
2023-01-24 09:36:00-05:00,398.3999938964844
2023-01-24 09:37:00-05:00,398.4949951171875
2023-01-24 09:38:00-05:00,398.4599914550781
2023-01-24 09:39:00-05:00,398.3599853515625
2023-01-24 09:40:00-05:00,398.2900085449219
2023-01-24 09:41:00-05:00,398.20001220703125
2023-01-24 09:42:00-05:00,398.30499267578125
2023-01-24 09:43:00-05:00,398.68499755859375
2023-01-24 09:44:00-05:00,398.86199951171875
2023-01-24 09:45:00-05:00,398.8500061035156
2023-01-24 09:46:00-05:00,398.8399963378906
2023-01-24 09:47:00-05:00,399.3999938964844
2023-01-24 09:48:00-05:00,399.29998779296875
2023-01-24 09:49:00-05:00,399.6449890136719
2023-01-24 09:50:00-05:00,399.4700012207031
2023-01-24 09:51:00-05:00,399.2850036621094
2023-01-24 09:52:00-05:00,399.45001220703125
2023-01-24 09:53:00-05:00,399.75
2023-01-24 09:54:00-05:00,399.8900146484375
2023-01-24 09:55:00-05:00,400.1099853515625
2023-01-24 09:56:00-05:00,399.7001037597656
2023-01-24 09:57:00-05:00,399.239990234375
2023-01-24 09:58:00-05:00,398.94000244140625
2023-01-24 09:59:00-05:00,398.8999938964844
2023-01-24 10:00:00-05:00,398.3900146484375
2023-01-24 10:01:00-05:00,398.29998779296875
2023-01-24 10:02:00-05:00,398.54998779296875
2023-01-24 10:03:00-05:00,398.45001220703125
2023-01-24 10:04:00-05:00,398.54998779296875
2023-01-24 10:05:00-05:00,398.2799987792969
2023-01-24 10:06:00-05:00,397.70001220703125
2023-01-24 10:07:00-05:00,397.7900085449219
2023-01-24 10:08:00-05:00,397.8399963378906
2023-01-24 10:09:00-05:00,398.3999938964844
2023-01-24 10:10:00-05:00,398.4100036621094
2023-01-24 10:11:00-05:00,398.5639953613281
2023-01-24 10:12:00-05:00,398.8599853515625
2023-01-24 10:13:00-05:00,398.80999755859375
2023-01-24 10:14:00-05:00,398.7900085449219
2023-01-24 10:15:00-05:00,399.260009765625
2023-01-24 10:16:00-05:00,399.54998779296875
2023-01-24 10:17:00-05:00,399.3299865722656
2023-01-24 10:18:00-05:00,399.3299865722656
2023-01-24 10:19:00-05:00,399.0799865722656
2023-01-24 10:20:00-05:00,398.7601013183594
2023-01-24 10:21:00-05:00,399.07000732421875
2023-01-24 10:22:00-05:00,399.05999755859375
2023-01-24 10:23:00-05:00,398.9599914550781
2023-01-24 10:24:00-05:00,398.8900146484375
2023-01-24 10:25:00-05:00,398.70001220703125
2023-01-24 10:26:00-05:00,398.9299011230469
2023-01-24 10:27:00-05:00,398.9877014160156
2023-01-24 10:28:00-05:00,399.0799865722656
2023-01-24 10:29:00-05:00,399.04998779296875
2023-01-24 10:30:00-05:00,399.2799987792969
2023-01-24 10:31:00-05:00,399.2200012207031
2023-01-24 10:32:00-05:00,399.4150085449219
2023-01-24 10:33:00-05:00,399.239990234375
2023-01-24 10:34:00-05:00,399.45001220703125
2023-01-24 10:35:00-05:00,399.30999755859375
2023-01-24 10:36:00-05:00,399.1050109863281
2023-01-24 10:37:00-05:00,398.6700134277344
2023-01-24 10:38:00-05:00,398.6400146484375
2023-01-24 10:39:00-05:00,398.82000732421875
2023-01-24 10:40:00-05:00,398.8599853515625
2023-01-24 10:41:00-05:00,398.8800048828125
2023-01-24 10:42:00-05:00,399.05999755859375
2023-01-24 10:43:00-05:00,399.260009765625
2023-01-24 10:44:00-05:00,399.6499938964844
2023-01-24 10:45:00-05:00,399.6000061035156
2023-01-24 10:46:00-05:00,399.7699890136719
2023-01-24 10:47:00-05:00,399.6499938964844
2023-01-24 10:48:00-05:00,399.6300048828125
2023-01-24 10:49:00-05:00,399.6560974121094
2023-01-24 10:50:00-05:00,399.80499267578125
2023-01-24 10:51:00-05:00,399.92999267578125
2023-01-24 10:52:00-05:00,399.67999267578125
2023-01-24 10:53:00-05:00,399.8367919921875
2023-01-24 10:54:00-05:00,399.8599853515625
2023-01-24 10:55:00-05:00,400.1700134277344
2023-01-24 10:56:00-05:00,400.3800048828125
2023-01-24 10:57:00-05:00,400.5199890136719
2023-01-24 10:58:00-05:00,400.56500244140625
2023-01-24 10:59:00-05:00,400.5199890136719
2023-01-24 11:00:00-05:00,400.5
2023-01-24 11:01:00-05:00,400.2900085449219
2023-01-24 11:02:00-05:00,400.510009765625
2023-01-24 11:03:00-05:00,400.6000061035156
2023-01-24 11:04:00-05:00,400.5
2023-01-24 11:05:00-05:00,400.55999755859375
2023-01-24 11:06:00-05:00,400.42999267578125
2023-01-24 11:07:00-05:00,400.31500244140625
2023-01-24 11:08:00-05:00,400.4200134277344
2023-01-24 11:09:00-05:00,400.3800048828125
2023-01-24 11:10:00-05:00,400.30999755859375
2023-01-24 11:11:00-05:00,400.4599914550781
2023-01-24 11:12:00-05:00,400.2799987792969
2023-01-24 11:13:00-05:00,400.1600036621094
2023-01-24 11:14:00-05:00,400.0799865722656
2023-01-24 11:15:00-05:00,400.1099853515625
2023-01-24 11:16:00-05:00,400.1099853515625
2023-01-24 11:17:00-05:00,399.8299865722656
2023-01-24 11:18:00-05:00,399.9960021972656
2023-01-24 11:19:00-05:00,399.7401123046875
2023-01-24 11:20:00-05:00,399.92999267578125
2023-01-24 11:21:00-05:00,399.79998779296875
2023-01-24 11:22:00-05:00,399.94000244140625
2023-01-24 11:23:00-05:00,400.0199890136719
2023-01-24 11:24:00-05:00,400.1600036621094
2023-01-24 11:25:00-05:00,400.3399963378906
2023-01-24 11:26:00-05:00,400.2900085449219
2023-01-24 11:27:00-05:00,400.3599853515625
2023-01-24 11:28:00-05:00,400.3999938964844
2023-01-24 11:29:00-05:00,400.54998779296875
2023-01-24 11:30:00-05:00,400.6700134277344
2023-01-24 11:31:00-05:00,400.3999938964844
2023-01-24 11:32:00-05:00,400.1700134277344
2023-01-24 11:33:00-05:00,400.19000244140625
2023-01-24 11:34:00-05:00,400.1199951171875
2023-01-24 11:35:00-05:00,400.0249938964844
2023-01-24 11:36:00-05:00,400.1199951171875
2023-01-24 11:37:00-05:00,400.1050109863281
2023-01-24 11:38:00-05:00,400.1499938964844
2023-01-24 11:39:00-05:00,400.0
2023-01-24 11:40:00-05:00,400.239990234375
2023-01-24 11:41:00-05:00,400.010009765625
2023-01-24 11:42:00-05:00,400.05999755859375
2023-01-24 11:43:00-05:00,400.1339111328125
2023-01-24 11:44:00-05:00,400.1000061035156
2023-01-24 11:45:00-05:00,400.07000732421875
2023-01-24 11:46:00-05:00,400.2139892578125
2023-01-24 11:47:00-05:00,400.2300109863281
2023-01-24 11:48:00-05:00,400.1199951171875
2023-01-24 11:49:00-05:00,400.17999267578125
2023-01-24 11:50:00-05:00,400.3299865722656
2023-01-24 11:51:00-05:00,400.3299865722656
2023-01-24 11:52:00-05:00,400.3599853515625
2023-01-24 11:53:00-05:00,400.20001220703125
2023-01-24 11:54:00-05:00,400.1099853515625
2023-01-24 11:55:00-05:00,400.0899963378906
2023-01-24 11:56:00-05:00,400.2099914550781
2023-01-24 11:57:00-05:00,400.1571960449219
2023-01-24 11:58:00-05:00,400.05999755859375
2023-01-24 11:59:00-05:00,399.95001220703125
2023-01-24 12:00:00-05:00,400.0299987792969
2023-01-24 12:01:00-05:00,399.7300109863281
2023-01-24 12:02:00-05:00,399.45001220703125
2023-01-24 12:03:00-05:00,399.42999267578125
2023-01-24 12:04:00-05:00,399.55999755859375
2023-01-24 12:05:00-05:00,399.7200012207031
2023-01-24 12:06:00-05:00,399.8399963378906
2023-01-24 12:07:00-05:00,399.8399963378906
2023-01-24 12:08:00-05:00,400.25
2023-01-24 12:09:00-05:00,400.0950012207031
2023-01-24 12:10:00-05:00,400.1600036621094
2023-01-24 12:11:00-05:00,400.2550048828125
2023-01-24 12:12:00-05:00,400.3599853515625
2023-01-24 12:13:00-05:00,400.2349853515625
2023-01-24 12:14:00-05:00,400.2290954589844
2023-01-24 12:15:00-05:00,400.42999267578125
2023-01-24 12:16:00-05:00,400.375
2023-01-24 12:17:00-05:00,400.4200134277344
2023-01-24 12:18:00-05:00,400.3999938964844
2023-01-24 12:19:00-05:00,400.4200134277344
2023-01-24 12:20:00-05:00,400.4849853515625
2023-01-24 12:21:00-05:00,400.3599853515625
2023-01-24 12:22:00-05:00,400.30999755859375
2023-01-24 12:23:00-05:00,400.2699890136719
2023-01-24 12:24:00-05:00,400.2449951171875
2023-01-24 12:25:00-05:00,400.32989501953125
2023-01-24 12:26:00-05:00,400.20001220703125
2023-01-24 12:27:00-05:00,400.0799865722656
2023-01-24 12:28:00-05:00,400.30999755859375
2023-01-24 12:29:00-05:00,400.3450012207031
2023-01-24 12:30:00-05:00,400.29998779296875
2023-01-24 12:31:00-05:00,400.0450134277344
2023-01-24 12:32:00-05:00,400.2300109863281
2023-01-24 12:33:00-05:00,400.2699890136719
2023-01-24 12:34:00-05:00,400.2200012207031
2023-01-24 12:35:00-05:00,400.0799865722656
2023-01-24 12:36:00-05:00,399.95001220703125
2023-01-24 12:37:00-05:00,400.0299987792969
2023-01-24 12:38:00-05:00,400.2300109863281
2023-01-24 12:39:00-05:00,400.2300109863281
2023-01-24 12:40:00-05:00,400.0799865722656
2023-01-24 12:41:00-05:00,400.04998779296875
2023-01-24 12:42:00-05:00,399.93499755859375
2023-01-24 12:43:00-05:00,399.8299865722656
2023-01-24 12:44:00-05:00,399.94500732421875
2023-01-24 12:45:00-05:00,399.8699951171875
2023-01-24 12:46:00-05:00,399.9700012207031
2023-01-24 12:47:00-05:00,399.9200134277344
2023-01-24 12:48:00-05:00,399.7799987792969
2023-01-24 12:49:00-05:00,399.92999267578125
2023-01-24 12:50:00-05:00,399.9800109863281
2023-01-24 12:51:00-05:00,400.0
2023-01-24 12:52:00-05:00,399.875
2023-01-24 12:53:00-05:00,400.0
2023-01-24 12:54:00-05:00,400.0050048828125
2023-01-24 12:55:00-05:00,399.9599914550781
2023-01-24 12:56:00-05:00,400.07000732421875
2023-01-24 12:57:00-05:00,400.04010009765625
2023-01-24 12:58:00-05:00,399.90008544921875
2023-01-24 12:59:00-05:00,400.0450134277344
2023-01-24 13:00:00-05:00,400.0400085449219
2023-01-24 13:01:00-05:00,399.9801025390625
2023-01-24 13:02:00-05:00,400.25
2023-01-24 13:03:00-05:00,400.3349914550781
2023-01-24 13:04:00-05:00,400.03009033203125
2023-01-24 13:05:00-05:00,399.57000732421875
2023-01-24 13:06:00-05:00,399.6099853515625
2023-01-24 13:07:00-05:00,399.70001220703125
2023-01-24 13:08:00-05:00,399.8299865722656
2023-01-24 13:09:00-05:00,399.9800109863281
2023-01-24 13:10:00-05:00,399.989990234375
2023-01-24 13:11:00-05:00,400.1650085449219
2023-01-24 13:12:00-05:00,400.3599853515625
2023-01-24 13:13:00-05:00,400.3800048828125
2023-01-24 13:14:00-05:00,400.3299865722656
2023-01-24 13:15:00-05:00,400.25
2023-01-24 13:16:00-05:00,400.260009765625
2023-01-24 13:17:00-05:00,400.2550048828125
2023-01-24 13:18:00-05:00,400.3399963378906
2023-01-24 13:19:00-05:00,400.4649963378906
2023-01-24 13:20:00-05:00,400.3999938964844
2023-01-24 13:21:00-05:00,400.44000244140625
2023-01-24 13:22:00-05:00,400.3900146484375
2023-01-24 13:23:00-05:00,400.2699890136719
2023-01-24 13:24:00-05:00,400.1600036621094
2023-01-24 13:25:00-05:00,400.3299865722656
2023-01-24 13:26:00-05:00,400.2799987792969
2023-01-24 13:27:00-05:00,400.2099914550781
2023-01-24 13:28:00-05:00,400.2900085449219
2023-01-24 13:29:00-05:00,400.3800048828125
2023-01-24 13:30:00-05:00,400.4700012207031
2023-01-24 13:31:00-05:00,400.3999938964844
2023-01-24 13:32:00-05:00,400.3800048828125
2023-01-24 13:33:00-05:00,400.4700012207031
2023-01-24 13:34:00-05:00,400.4700012207031
2023-01-24 13:35:00-05:00,400.5150146484375
2023-01-24 13:36:00-05:00,400.3900146484375
2023-01-24 13:37:00-05:00,400.43499755859375
2023-01-24 13:38:00-05:00,400.5199890136719
2023-01-24 13:39:00-05:00,400.42999267578125
2023-01-24 13:40:00-05:00,400.5899963378906
2023-01-24 13:41:00-05:00,400.864990234375
2023-01-24 13:42:00-05:00,400.79998779296875
2023-01-24 13:43:00-05:00,400.8450012207031
2023-01-24 13:44:00-05:00,400.9718017578125
2023-01-24 13:45:00-05:00,400.92999267578125
2023-01-24 13:46:00-05:00,400.9549865722656
2023-01-24 13:47:00-05:00,401.090087890625
2023-01-24 13:48:00-05:00,401.0120849609375
2023-01-24 13:49:00-05:00,401.0389099121094
2023-01-24 13:50:00-05:00,400.9490966796875
2023-01-24 13:51:00-05:00,400.9649963378906
2023-01-24 13:52:00-05:00,400.80999755859375
2023-01-24 13:53:00-05:00,400.79998779296875
2023-01-24 13:54:00-05:00,400.8599853515625
2023-01-24 13:55:00-05:00,400.8999938964844
2023-01-24 13:56:00-05:00,400.989990234375
2023-01-24 13:57:00-05:00,400.9400939941406
2023-01-24 13:58:00-05:00,400.9700012207031
2023-01-24 13:59:00-05:00,400.760009765625
2023-01-24 14:00:00-05:00,400.7699890136719
2023-01-24 14:01:00-05:00,400.7200012207031
2023-01-24 14:02:00-05:00,400.0350036621094
2023-01-24 14:03:00-05:00,400.1300048828125
2023-01-24 14:04:00-05:00,400.30999755859375
2023-01-24 14:05:00-05:00,400.1050109863281
2023-01-24 14:06:00-05:00,400.1199951171875
2023-01-24 14:07:00-05:00,400.0899963378906
2023-01-24 14:08:00-05:00,400.1300048828125
2023-01-24 14:09:00-05:00,400.1300048828125
2023-01-24 14:10:00-05:00,400.1300048828125
2023-01-24 14:11:00-05:00,400.2001037597656
2023-01-24 14:12:00-05:00,400.29998779296875
2023-01-24 14:13:00-05:00,400.2099914550781
2023-01-24 14:14:00-05:00,400.1600036621094
2023-01-24 14:15:00-05:00,400.1000061035156
2023-01-24 14:16:00-05:00,400.1600036621094
2023-01-24 14:17:00-05:00,400.3999938964844
2023-01-24 14:18:00-05:00,400.3800048828125
2023-01-24 14:19:00-05:00,400.260009765625
2023-01-24 14:20:00-05:00,400.1700134277344
2023-01-24 14:21:00-05:00,400.239990234375
2023-01-24 14:22:00-05:00,400.2850036621094
2023-01-24 14:23:00-05:00,400.1600036621094
2023-01-24 14:24:00-05:00,400.2901916503906
2023-01-24 14:25:00-05:00,400.2149963378906
2023-01-24 14:26:00-05:00,400.31219482421875
2023-01-24 14:27:00-05:00,400.42498779296875
2023-01-24 14:28:00-05:00,400.360107421875
2023-01-24 14:29:00-05:00,400.3299865722656
2023-01-24 14:30:00-05:00,400.4100036621094
2023-01-24 14:31:00-05:00,400.40008544921875
2023-01-24 14:32:00-05:00,400.57501220703125
2023-01-24 14:33:00-05:00,400.5400085449219
2023-01-24 14:34:00-05:00,400.68499755859375
2023-01-24 14:35:00-05:00,400.5799865722656
2023-01-24 14:36:00-05:00,400.69000244140625
2023-01-24 14:37:00-05:00,400.7200012207031
2023-01-24 14:38:00-05:00,400.5400085449219
2023-01-24 14:39:00-05:00,400.69000244140625
2023-01-24 14:40:00-05:00,400.625
2023-01-24 14:41:00-05:00,400.56500244140625
2023-01-24 14:42:00-05:00,400.57501220703125
2023-01-24 14:43:00-05:00,400.6449890136719
2023-01-24 14:44:00-05:00,400.69500732421875
2023-01-24 14:45:00-05:00,400.6449890136719
2023-01-24 14:46:00-05:00,400.8599853515625
2023-01-24 14:47:00-05:00,400.7300109863281
2023-01-24 14:48:00-05:00,400.82000732421875
2023-01-24 14:49:00-05:00,400.7900085449219
2023-01-24 14:50:00-05:00,400.5400085449219
2023-01-24 14:51:00-05:00,400.6000061035156
2023-01-24 14:52:00-05:00,400.5
2023-01-24 14:53:00-05:00,400.57000732421875
2023-01-24 14:54:00-05:00,400.6839904785156
2023-01-24 14:55:00-05:00,400.80999755859375
2023-01-24 14:56:00-05:00,400.9371032714844
2023-01-24 14:57:00-05:00,400.8800048828125
2023-01-24 14:58:00-05:00,400.8399963378906
2023-01-24 14:59:00-05:00,400.82000732421875
2023-01-24 15:00:00-05:00,400.8699951171875
2023-01-24 15:01:00-05:00,400.7799987792969
2023-01-24 15:02:00-05:00,400.94500732421875
2023-01-24 15:03:00-05:00,400.9849853515625
2023-01-24 15:04:00-05:00,400.92498779296875
2023-01-24 15:05:00-05:00,400.8500061035156
2023-01-24 15:06:00-05:00,400.6600036621094
2023-01-24 15:07:00-05:00,400.6600036621094
2023-01-24 15:08:00-05:00,400.7300109863281
2023-01-24 15:09:00-05:00,400.760009765625
2023-01-24 15:10:00-05:00,400.55999755859375
2023-01-24 15:11:00-05:00,400.6300048828125
2023-01-24 15:12:00-05:00,400.625
2023-01-24 15:13:00-05:00,400.6400146484375
2023-01-24 15:14:00-05:00,400.5050048828125
2023-01-24 15:15:00-05:00,400.46990966796875
2023-01-24 15:16:00-05:00,400.54998779296875
2023-01-24 15:17:00-05:00,400.489990234375
2023-01-24 15:18:00-05:00,400.3900146484375
2023-01-24 15:19:00-05:00,400.42498779296875
2023-01-24 15:20:00-05:00,400.5249938964844
2023-01-24 15:21:00-05:00,400.42999267578125
2023-01-24 15:22:00-05:00,400.45001220703125
2023-01-24 15:23:00-05:00,400.5
2023-01-24 15:24:00-05:00,400.4700012207031
2023-01-24 15:25:00-05:00,400.5400085449219
2023-01-24 15:26:00-05:00,400.4100036621094
2023-01-24 15:27:00-05:00,400.4700012207031
2023-01-24 15:28:00-05:00,400.6099853515625
2023-01-24 15:29:00-05:00,400.6199951171875
2023-01-24 15:30:00-05:00,400.54998779296875
2023-01-24 15:31:00-05:00,400.3900146484375
2023-01-24 15:32:00-05:00,400.20001220703125
2023-01-24 15:33:00-05:00,400.19000244140625
2023-01-24 15:34:00-05:00,400.0
2023-01-24 15:35:00-05:00,399.9599914550781
2023-01-24 15:36:00-05:00,400.0
2023-01-24 15:37:00-05:00,399.8800048828125
2023-01-24 15:38:00-05:00,399.9150085449219
2023-01-24 15:39:00-05:00,399.82501220703125
2023-01-24 15:40:00-05:00,399.8699951171875
2023-01-24 15:41:00-05:00,399.5299072265625
2023-01-24 15:42:00-05:00,399.4800109863281
2023-01-24 15:43:00-05:00,399.30999755859375
2023-01-24 15:44:00-05:00,399.3399963378906
2023-01-24 15:45:00-05:00,399.55999755859375
2023-01-24 15:46:00-05:00,399.385009765625
2023-01-24 15:47:00-05:00,399.3900146484375
2023-01-24 15:48:00-05:00,399.44500732421875
2023-01-24 15:49:00-05:00,399.5400085449219
2023-01-24 15:50:00-05:00,399.5899963378906
2023-01-24 15:51:00-05:00,399.9150085449219
2023-01-24 15:52:00-05:00,400.1600036621094
2023-01-24 15:53:00-05:00,400.1700134277344
2023-01-24 15:54:00-05:00,400.1300964355469
2023-01-24 15:55:00-05:00,400.2900085449219
2023-01-24 15:56:00-05:00,400.510009765625
2023-01-24 15:57:00-05:00,400.510009765625
2023-01-24 15:58:00-05:00,400.4117126464844
2023-01-24 15:59:00-05:00,400.4800109863281
2023-01-24 16:00:00-05:00,400.15
2023-01-24 16:01:00-05:00,400.52
2023-01-24 16:02:00-05:00,401.74
2023-01-24 16:03:00-05:00,401.6
2023-01-24 16:04:00-05:00,401.4
2023-01-24 16:05:00-05:00,401.39
2023-01-24 16:06:00-05:00,401.07
2023-01-24 16:07:00-05:00,401.37
2023-01-24 16:08:00-05:00,401.39
2023-01-24 16:09:00-05:00,401.4
2023-01-24 16:10:00-05:00,401.39
2023-01-24 16:11:00-05:00,401.49
2023-01-24 16:12:00-05:00,401.44
2023-01-24 16:13:00-05:00,401.18
2023-01-24 16:14:00-05:00,400.92
2023-01-24 16:15:00-05:00,401.03
2023-01-24 16:16:00-05:00,401.18
2023-01-24 16:17:00-05:00,401.07
2023-01-24 16:18:00-05:00,401.17
2023-01-24 16:19:00-05:00,401.28
2023-01-24 16:20:00-05:00,401.27
2023-01-24 16:21:00-05:00,401.26
2023-01-24 16:22:00-05:00,401.16
2023-01-24 16:23:00-05:00,401.15
2023-01-24 16:24:00-05:00,401.07
2023-01-24 16:25:00-05:00,401.02
2023-01-24 16:26:00-05:00,401.0
2023-01-24 16:27:00-05:00,401.05
2023-01-24 16:28:00-05:00,401.13
2023-01-24 16:29:00-05:00,401.08
2023-01-24 16:30:00-05:00,401.06
2023-01-24 16:31:00-05:00,401.1
2023-01-24 16:32:00-05:00,401.175
2023-01-24 16:33:00-05:00,401.17
2023-01-24 16:34:00-05:00,401.11
2023-01-24 16:35:00-05:00,401.19
2023-01-24 16:36:00-05:00,401.17
2023-01-24 16:37:00-05:00,401.24
2023-01-24 16:38:00-05:00,401.34
2023-01-24 16:39:00-05:00,401.33
2023-01-24 16:40:00-05:00,401.23
2023-01-24 16:41:00-05:00,401.17
2023-01-24 16:42:00-05:00,401.19
2023-01-24 16:43:00-05:00,401.24
2023-01-24 16:44:00-05:00,401.27
2023-01-24 16:45:00-05:00,401.29
2023-01-24 16:46:00-05:00,401.26
2023-01-24 16:47:00-05:00,401.21
2023-01-24 16:48:00-05:00,401.09
2023-01-24 16:49:00-05:00,401.03
2023-01-24 16:50:00-05:00,401.02
2023-01-24 16:51:00-05:00,401.02
2023-01-24 16:52:00-05:00,401.01
2023-01-24 16:53:00-05:00,401.05
2023-01-24 16:54:00-05:00,401.03
2023-01-24 16:55:00-05:00,401.04
2023-01-24 16:56:00-05:00,400.93
2023-01-24 16:57:00-05:00,400.96
2023-01-24 16:58:00-05:00,400.95
2023-01-24 16:59:00-05:00,400.98
2023-01-24 17:00:00-05:00,401.02
2023-01-24 17:01:00-05:00,401.01
2023-01-24 17:02:00-05:00,401.1
2023-01-24 17:03:00-05:00,401.05
2023-01-24 17:04:00-05:00,401.05
2023-01-24 17:05:00-05:00,401.05
2023-01-24 17:06:00-05:00,400.98
2023-01-24 17:07:00-05:00,401.0
2023-01-24 17:08:00-05:00,401.0
2023-01-24 17:09:00-05:00,401.05
2023-01-24 17:10:00-05:00,401.03
2023-01-24 17:11:00-05:00,401.06
2023-01-24 17:12:00-05:00,401.01
2023-01-24 17:13:00-05:00,400.95
2023-01-24 17:14:00-05:00,401.04
2023-01-24 17:15:00-05:00,401.04
2023-01-24 17:16:00-05:00,401.03
2023-01-24 17:17:00-05:00,401.07
2023-01-24 17:18:00-05:00,401.06
2023-01-24 17:19:00-05:00,401.075
2023-01-24 17:20:00-05:00,401.05
2023-01-24 17:21:00-05:00,401.08
2023-01-24 17:22:00-05:00,401.04
2023-01-24 17:23:00-05:00,401.01
2023-01-24 17:24:00-05:00,401.03
2023-01-24 17:25:00-05:00,401.04
2023-01-24 17:26:00-05:00,401.02
2023-01-24 17:27:00-05:00,401.04
2023-01-24 17:28:00-05:00,401.02
2023-01-24 17:29:00-05:00,401.035
2023-01-24 17:30:00-05:00,401.04
2023-01-24 17:31:00-05:00,401.035
2023-01-24 17:32:00-05:00,401.05
2023-01-24 17:33:00-05:00,401.035
2023-01-24 17:34:00-05:00,400.97
2023-01-24 17:35:00-05:00,400.97
2023-01-24 17:36:00-05:00,401.01
2023-01-24 17:37:00-05:00,401.03
2023-01-24 17:38:00-05:00,401.06
2023-01-24 17:39:00-05:00,401.06
2023-01-24 17:40:00-05:00,401.04
2023-01-24 17:41:00-05:00,401.04
2023-01-24 17:42:00-05:00,401.03
2023-01-24 17:43:00-05:00,401.03
2023-01-24 17:44:00-05:00,401.02
2023-01-24 17:45:00-05:00,401.06
2023-01-24 17:46:00-05:00,401.06
2023-01-24 17:47:00-05:00,401.02
2023-01-24 17:48:00-05:00,400.99
2023-01-24 17:49:00-05:00,401.0
2023-01-24 17:50:00-05:00,400.85
2023-01-24 17:51:00-05:00,400.72
2023-01-24 17:52:00-05:00,400.85
2023-01-24 17:53:00-05:00,400.8
2023-01-24 17:54:00-05:00,400.8
2023-01-24 17:55:00-05:00,400.76
2023-01-24 17:56:00-05:00,400.94
2023-01-24 17:57:00-05:00,400.95
2023-01-24 17:58:00-05:00,400.94
2023-01-24 17:59:00-05:00,400.95
2023-01-24 18:00:00-05:00,400.9
2023-01-24 18:01:00-05:00,400.92
2023-01-24 18:02:00-05:00,400.89
2023-01-24 18:03:00-05:00,400.93
2023-01-24 18:04:00-05:00,400.76
2023-01-24 18:05:00-05:00,400.7
2023-01-24 18:06:00-05:00,400.4
2023-01-24 18:07:00-05:00,400.26
2023-01-24 18:08:00-05:00,400.51
2023-01-24 18:09:00-05:00,400.3
2023-01-24 18:10:00-05:00,400.14
2023-01-24 18:11:00-05:00,400.27
2023-01-24 18:12:00-05:00,400.19
2023-01-24 18:13:00-05:00,400.28
2023-01-24 18:14:00-05:00,400.21
2023-01-24 18:15:00-05:00,400.17
2023-01-24 18:16:00-05:00,400.16
2023-01-24 18:17:00-05:00,400.02
2023-01-24 18:18:00-05:00,400.06
2023-01-24 18:19:00-05:00,399.9
2023-01-24 18:20:00-05:00,399.786
2023-01-24 18:21:00-05:00,399.7
2023-01-24 18:22:00-05:00,399.65
2023-01-24 18:23:00-05:00,399.63
2023-01-24 18:24:00-05:00,399.6
2023-01-24 18:25:00-05:00,399.31
2023-01-24 18:26:00-05:00,399.35
2023-01-24 18:27:00-05:00,399.07
2023-01-24 18:28:00-05:00,399.0
2023-01-24 18:29:00-05:00,398.93
2023-01-24 18:30:00-05:00,399.045
2023-01-24 18:31:00-05:00,399.08
2023-01-24 18:32:00-05:00,398.71
