,SPY_Close
2023-02-13 15:04:00-05:00,411.4549865722656
2023-02-13 15:05:00-05:00,411.5450134277344
2023-02-13 15:06:00-05:00,411.6799926757813
2023-02-13 15:07:00-05:00,411.6799926757813
2023-02-13 15:08:00-05:00,411.7200012207031
2023-02-13 15:09:00-05:00,411.7300109863281
2023-02-13 15:10:00-05:00,411.7300109863281
2023-02-13 15:11:00-05:00,411.7550048828125
2023-02-13 15:12:00-05:00,411.7300109863281
2023-02-13 15:13:00-05:00,411.6950073242188
2023-02-13 15:14:00-05:00,411.6950073242188
2023-02-13 15:15:00-05:00,411.7099914550781
2023-02-13 15:16:00-05:00,411.7099914550781
2023-02-13 15:17:00-05:00,411.6199951171875
2023-02-13 15:18:00-05:00,411.6199951171875
2023-02-13 15:19:00-05:00,411.7900085449219
2023-02-13 15:20:00-05:00,411.8316040039063
2023-02-13 15:21:00-05:00,411.8800048828125
2023-02-13 15:22:00-05:00,411.8800048828125
2023-02-13 15:23:00-05:00,411.8599853515625
2023-02-13 15:24:00-05:00,411.8599853515625
2023-02-13 15:25:00-05:00,411.93499755859375
2023-02-13 15:26:00-05:00,411.93499755859375
2023-02-13 15:27:00-05:00,411.8900146484375
2023-02-13 15:28:00-05:00,411.8900146484375
2023-02-13 15:29:00-05:00,411.9500122070313
2023-02-13 15:30:00-05:00,412.0125122070313
2023-02-13 15:31:00-05:00,412.18499755859375
2023-02-13 15:32:00-05:00,412.239990234375
2023-02-13 15:33:00-05:00,412.25
2023-02-13 15:34:00-05:00,412.25
2023-02-13 15:35:00-05:00,412.3349914550781
2023-02-13 15:36:00-05:00,412.3399963378906
2023-02-13 15:37:00-05:00,412.3800048828125
2023-02-13 15:38:00-05:00,412.3999938964844
2023-02-13 15:39:00-05:00,412.5499877929688
2023-02-13 15:40:00-05:00,412.5799865722656
2023-02-13 15:41:00-05:00,412.5799865722656
2023-02-13 15:42:00-05:00,412.5499877929688
2023-02-13 15:43:00-05:00,412.5499877929688
2023-02-13 15:44:00-05:00,412.4599914550781
2023-02-13 15:45:00-05:00,412.4500122070313
2023-02-13 15:46:00-05:00,412.43499755859375
2023-02-13 15:47:00-05:00,412.43499755859375
2023-02-13 15:48:00-05:00,412.4800109863281
2023-02-13 15:49:00-05:00,412.4800109863281
2023-02-13 15:50:00-05:00,412.1199951171875
2023-02-13 15:51:00-05:00,412.1199951171875
2023-02-13 15:52:00-05:00,412.1000061035156
2023-02-13 15:53:00-05:00,412.1300048828125
2023-02-13 15:54:00-05:00,412.2000122070313
2023-02-13 15:55:00-05:00,412.3349914550781
2023-02-13 15:56:00-05:00,412.3699951171875
2023-02-13 15:57:00-05:00,412.4299926757813
2023-02-13 15:58:00-05:00,412.4800109863281
2023-02-13 15:59:00-05:00,412.8399963378906
2023-02-13 16:00:00-05:00,412.84
2023-02-13 16:01:00-05:00,412.85
2023-02-13 16:02:00-05:00,412.89
2023-02-13 16:03:00-05:00,412.85
2023-02-13 16:04:00-05:00,412.93
2023-02-13 16:05:00-05:00,412.93
2023-02-13 16:06:00-05:00,412.93
2023-02-13 16:07:00-05:00,412.94
2023-02-13 16:08:00-05:00,412.94
2023-02-13 16:09:00-05:00,412.95
2023-02-13 16:10:00-05:00,412.94
2023-02-13 16:11:00-05:00,412.94
2023-02-13 16:12:00-05:00,412.94
2023-02-13 16:13:00-05:00,412.96
2023-02-13 16:14:00-05:00,413.03
2023-02-13 16:15:00-05:00,413.04
2023-02-13 16:16:00-05:00,413.03
2023-02-13 16:17:00-05:00,412.97
2023-02-13 16:18:00-05:00,412.94
2023-02-13 16:19:00-05:00,412.92
2023-02-13 16:20:00-05:00,412.9
2023-02-13 16:21:00-05:00,412.9
2023-02-13 16:22:00-05:00,412.9
2023-02-13 16:23:00-05:00,412.895
2023-02-13 16:24:00-05:00,412.89
2023-02-13 16:25:00-05:00,412.88
2023-02-13 16:26:00-05:00,412.88
2023-02-13 16:27:00-05:00,412.895
2023-02-13 16:28:00-05:00,412.91
2023-02-13 16:29:00-05:00,412.91
2023-02-13 16:30:00-05:00,412.91
2023-02-13 16:31:00-05:00,412.91
2023-02-13 16:32:00-05:00,412.91
2023-02-13 16:33:00-05:00,412.91
2023-02-13 16:34:00-05:00,412.91
2023-02-13 16:35:00-05:00,412.91
2023-02-13 16:36:00-05:00,412.9
2023-02-13 16:37:00-05:00,412.9
2023-02-13 16:38:00-05:00,412.92
2023-02-13 16:39:00-05:00,412.92
2023-02-13 16:40:00-05:00,412.93
2023-02-13 16:41:00-05:00,412.91
2023-02-13 16:42:00-05:00,412.91
2023-02-13 16:43:00-05:00,412.91
2023-02-13 16:44:00-05:00,412.9
2023-02-13 16:45:00-05:00,412.88
2023-02-13 16:46:00-05:00,412.875
2023-02-13 16:47:00-05:00,412.875
2023-02-13 16:48:00-05:00,412.88
2023-02-13 16:49:00-05:00,412.89
2023-02-13 16:50:00-05:00,412.89
2023-02-13 16:51:00-05:00,412.895
2023-02-13 16:52:00-05:00,412.895
2023-02-13 16:53:00-05:00,412.895
2023-02-13 16:54:00-05:00,412.89
2023-02-13 16:55:00-05:00,412.88
2023-02-13 16:56:00-05:00,412.88
2023-02-13 16:57:00-05:00,412.91
2023-02-13 16:58:00-05:00,412.91
2023-02-13 16:59:00-05:00,412.91
2023-02-13 17:00:00-05:00,412.92
2023-02-13 17:01:00-05:00,412.92
2023-02-13 17:02:00-05:00,412.91
2023-02-13 17:03:00-05:00,412.91
2023-02-13 17:04:00-05:00,412.92
2023-02-13 17:05:00-05:00,412.92
2023-02-13 17:06:00-05:00,412.92
2023-02-13 17:07:00-05:00,412.93
2023-02-13 17:08:00-05:00,412.935
2023-02-13 17:09:00-05:00,412.93
2023-02-13 17:10:00-05:00,412.925
2023-02-13 17:11:00-05:00,412.925
2023-02-13 17:12:00-05:00,412.94
2023-02-13 17:13:00-05:00,412.94
2023-02-13 17:14:00-05:00,412.94
2023-02-13 17:15:00-05:00,412.92
2023-02-13 17:16:00-05:00,412.92
2023-02-13 17:17:00-05:00,412.935
2023-02-13 17:18:00-05:00,412.94
2023-02-13 17:19:00-05:00,412.94
2023-02-13 17:20:00-05:00,412.97
2023-02-13 17:21:00-05:00,412.97
2023-02-13 17:22:00-05:00,412.95
2023-02-13 17:23:00-05:00,412.94
2023-02-13 17:24:00-05:00,412.93
2023-02-13 17:25:00-05:00,412.93
2023-02-13 17:26:00-05:00,412.97
2023-02-13 17:27:00-05:00,412.97
2023-02-13 17:28:00-05:00,412.955
2023-02-13 17:29:00-05:00,412.935
2023-02-13 17:30:00-05:00,412.925
2023-02-13 17:31:00-05:00,412.92
2023-02-13 17:32:00-05:00,412.925
2023-02-13 17:33:00-05:00,412.93
2023-02-13 17:34:00-05:00,412.93
2023-02-13 17:35:00-05:00,412.93
2023-02-13 17:36:00-05:00,412.92
2023-02-13 17:37:00-05:00,412.92
2023-02-13 17:38:00-05:00,412.92
2023-02-13 17:39:00-05:00,412.91
2023-02-13 17:40:00-05:00,412.88
2023-02-13 17:41:00-05:00,412.88
2023-02-13 17:42:00-05:00,412.86
2023-02-13 17:43:00-05:00,412.86
2023-02-13 17:44:00-05:00,412.85
2023-02-13 17:45:00-05:00,412.84
2023-02-13 17:46:00-05:00,412.84
2023-02-13 17:47:00-05:00,412.87
2023-02-13 17:48:00-05:00,412.87
2023-02-13 17:49:00-05:00,412.87
2023-02-13 17:50:00-05:00,412.86
2023-02-13 17:51:00-05:00,412.88
2023-02-13 17:52:00-05:00,412.88
2023-02-13 17:53:00-05:00,412.88
2023-02-13 17:54:00-05:00,412.89
2023-02-13 17:55:00-05:00,412.89
2023-02-13 17:56:00-05:00,412.89
2023-02-13 17:57:00-05:00,412.88
2023-02-13 17:58:00-05:00,412.88
2023-02-13 17:59:00-05:00,412.88
2023-02-13 18:00:00-05:00,412.84
2023-02-13 18:01:00-05:00,412.84
2023-02-13 18:02:00-05:00,412.84
2023-02-13 18:03:00-05:00,412.84
2023-02-13 18:04:00-05:00,412.8201
2023-02-13 18:05:00-05:00,412.8201
2023-02-13 18:06:00-05:00,412.81
2023-02-13 18:07:00-05:00,412.81
2023-02-13 18:08:00-05:00,412.815
2023-02-13 18:09:00-05:00,412.83
2023-02-13 18:10:00-05:00,412.849
2023-02-13 18:11:00-05:00,412.849
2023-02-13 18:12:00-05:00,412.849
2023-02-13 18:13:00-05:00,412.86
2023-02-13 18:14:00-05:00,412.86
2023-02-13 18:15:00-05:00,412.855
2023-02-13 18:16:00-05:00,412.855
2023-02-13 18:17:00-05:00,412.86
2023-02-13 18:18:00-05:00,412.86
2023-02-13 18:19:00-05:00,412.89
2023-02-13 18:20:00-05:00,412.91
2023-02-13 18:21:00-05:00,412.91
2023-02-13 18:22:00-05:00,412.91
2023-02-13 18:23:00-05:00,412.855
2023-02-13 18:24:00-05:00,412.855
2023-02-13 18:25:00-05:00,412.86
2023-02-13 18:26:00-05:00,412.86
2023-02-13 18:27:00-05:00,412.85
2023-02-13 18:28:00-05:00,412.85
2023-02-13 18:29:00-05:00,412.86
2023-02-13 18:30:00-05:00,412.86
2023-02-13 18:31:00-05:00,412.86
2023-02-13 18:32:00-05:00,412.85
2023-02-13 18:33:00-05:00,412.845
2023-02-13 18:34:00-05:00,412.85
2023-02-13 18:35:00-05:00,412.845
2023-02-13 18:36:00-05:00,412.81
2023-02-13 18:37:00-05:00,412.81
2023-02-13 18:38:00-05:00,412.81
2023-02-13 18:39:00-05:00,412.8
2023-02-13 18:40:00-05:00,412.8
2023-02-13 18:41:00-05:00,412.8
2023-02-13 18:42:00-05:00,412.8
2023-02-13 18:43:00-05:00,412.78
2023-02-13 18:44:00-05:00,412.77
2023-02-13 18:45:00-05:00,412.77
2023-02-13 18:46:00-05:00,412.77
2023-02-13 18:47:00-05:00,412.77
2023-02-13 18:48:00-05:00,412.82
2023-02-13 18:49:00-05:00,412.82
2023-02-13 18:50:00-05:00,412.81
2023-02-13 18:51:00-05:00,412.8
2023-02-13 18:52:00-05:00,412.8
2023-02-13 18:53:00-05:00,412.825
2023-02-13 18:54:00-05:00,412.83
2023-02-13 18:55:00-05:00,412.86
2023-02-13 18:56:00-05:00,412.86
2023-02-13 18:57:00-05:00,412.86
2023-02-13 18:58:00-05:00,412.885
2023-02-13 18:59:00-05:00,412.885
2023-02-13 19:00:00-05:00,412.74
2023-02-13 19:01:00-05:00,412.7
2023-02-13 19:02:00-05:00,412.7
2023-02-13 19:03:00-05:00,412.72
2023-02-13 19:04:00-05:00,412.72
2023-02-13 19:05:00-05:00,412.7
2023-02-13 19:06:00-05:00,412.68
2023-02-13 19:07:00-05:00,412.685
2023-02-13 19:08:00-05:00,412.685
2023-02-13 19:09:00-05:00,412.695
2023-02-13 19:10:00-05:00,412.7
2023-02-13 19:11:00-05:00,412.7
2023-02-13 19:12:00-05:00,412.69
2023-02-13 19:13:00-05:00,412.69
2023-02-13 19:14:00-05:00,412.725
2023-02-13 19:15:00-05:00,412.725
2023-02-13 19:16:00-05:00,412.7
2023-02-13 19:17:00-05:00,412.7
2023-02-13 19:18:00-05:00,412.7
2023-02-13 19:19:00-05:00,412.66
2023-02-13 19:20:00-05:00,412.65
2023-02-13 19:21:00-05:00,412.65
2023-02-13 19:22:00-05:00,412.67
2023-02-13 19:23:00-05:00,412.67
2023-02-13 19:24:00-05:00,412.67
2023-02-13 19:25:00-05:00,412.64
2023-02-13 19:26:00-05:00,412.64
2023-02-13 19:27:00-05:00,412.64
2023-02-13 19:28:00-05:00,412.63
2023-02-13 19:29:00-05:00,412.62
2023-02-13 19:30:00-05:00,412.62
2023-02-13 19:31:00-05:00,412.6
2023-02-13 19:32:00-05:00,412.595
2023-02-13 19:33:00-05:00,412.59
2023-02-13 19:34:00-05:00,412.59
2023-02-13 19:35:00-05:00,412.57
2023-02-13 19:36:00-05:00,412.51
2023-02-13 19:37:00-05:00,412.51
2023-02-13 19:38:00-05:00,412.51
2023-02-13 19:39:00-05:00,412.51
2023-02-13 19:40:00-05:00,412.48
2023-02-13 19:41:00-05:00,412.46
2023-02-13 19:42:00-05:00,412.43
2023-02-13 19:43:00-05:00,412.41
2023-02-13 19:44:00-05:00,412.41
2023-02-13 19:45:00-05:00,412.41
2023-02-13 19:46:00-05:00,412.47
2023-02-13 19:47:00-05:00,412.485
2023-02-13 19:48:00-05:00,412.55
2023-02-13 19:49:00-05:00,412.55
2023-02-13 19:50:00-05:00,412.57
2023-02-13 19:51:00-05:00,412.58
2023-02-13 19:52:00-05:00,412.58
2023-02-13 19:53:00-05:00,412.56
2023-02-13 19:54:00-05:00,412.54
2023-02-13 19:55:00-05:00,412.54
2023-02-13 19:56:00-05:00,412.53
2023-02-13 19:57:00-05:00,412.54
2023-02-13 19:58:00-05:00,412.64
2023-02-13 19:59:00-05:00,412.65
2023-02-14 04:00:00-05:00,412.68
2023-02-14 04:01:00-05:00,412.73
2023-02-14 04:02:00-05:00,412.87
2023-02-14 04:03:00-05:00,413.42
2023-02-14 04:04:00-05:00,413.42
2023-02-14 04:05:00-05:00,413.3
2023-02-14 04:06:00-05:00,413.15
2023-02-14 04:07:00-05:00,412.96
2023-02-14 04:08:00-05:00,412.93
2023-02-14 04:09:00-05:00,412.93
2023-02-14 04:10:00-05:00,412.91
2023-02-14 04:11:00-05:00,412.87
2023-02-14 04:12:00-05:00,412.87
2023-02-14 04:13:00-05:00,412.75
2023-02-14 04:14:00-05:00,412.66
2023-02-14 04:15:00-05:00,412.66
2023-02-14 04:16:00-05:00,412.77
2023-02-14 04:17:00-05:00,412.77
2023-02-14 04:18:00-05:00,412.7
2023-02-14 04:19:00-05:00,412.67
2023-02-14 04:20:00-05:00,412.7
2023-02-14 04:21:00-05:00,412.67
2023-02-14 04:22:00-05:00,412.68
2023-02-14 04:23:00-05:00,412.68
2023-02-14 04:24:00-05:00,412.72
2023-02-14 04:25:00-05:00,412.81
2023-02-14 04:26:00-05:00,412.83
2023-02-14 04:27:00-05:00,412.86
2023-02-14 04:29:00-05:00,412.95
2023-02-14 04:31:00-05:00,412.95
2023-02-14 04:32:00-05:00,412.89
2023-02-14 04:34:00-05:00,412.89
2023-02-14 04:35:00-05:00,412.98
2023-02-14 04:36:00-05:00,413.0
2023-02-14 04:37:00-05:00,413.0
2023-02-14 04:38:00-05:00,413.04
2023-02-14 04:39:00-05:00,413.09
2023-02-14 04:40:00-05:00,413.14
2023-02-14 04:42:00-05:00,413.18
2023-02-14 04:44:00-05:00,413.18
2023-02-14 04:45:00-05:00,413.04
2023-02-14 04:47:00-05:00,413.04
2023-02-14 04:48:00-05:00,413.04
2023-02-14 04:49:00-05:00,413.05
2023-02-14 04:50:00-05:00,413.18
2023-02-14 04:51:00-05:00,413.19
2023-02-14 04:53:00-05:00,413.29
2023-02-14 04:54:00-05:00,413.38
2023-02-14 04:55:00-05:00,413.38
2023-02-14 04:56:00-05:00,413.39
2023-02-14 04:57:00-05:00,413.39
2023-02-14 04:58:00-05:00,413.35
2023-02-14 04:59:00-05:00,413.35
2023-02-14 05:00:00-05:00,413.3
2023-02-14 05:01:00-05:00,413.25
2023-02-14 05:02:00-05:00,413.25
2023-02-14 05:03:00-05:00,413.25
2023-02-14 05:04:00-05:00,413.26
2023-02-14 05:06:00-05:00,413.3
2023-02-14 05:07:00-05:00,413.3
2023-02-14 05:09:00-05:00,413.31
2023-02-14 05:10:00-05:00,413.3
2023-02-14 05:11:00-05:00,413.2
2023-02-14 05:12:00-05:00,413.2
2023-02-14 05:13:00-05:00,413.19
2023-02-14 05:15:00-05:00,413.2
2023-02-14 05:16:00-05:00,413.2
2023-02-14 05:19:00-05:00,413.29
2023-02-14 05:20:00-05:00,413.29
2023-02-14 05:21:00-05:00,413.29
2023-02-14 05:22:00-05:00,413.41
2023-02-14 05:23:00-05:00,413.41
2023-02-14 05:24:00-05:00,413.39
2023-02-14 05:25:00-05:00,413.36
2023-02-14 05:26:00-05:00,413.33
2023-02-14 05:27:00-05:00,413.33
2023-02-14 05:28:00-05:00,413.4
2023-02-14 05:29:00-05:00,413.5
2023-02-14 05:30:00-05:00,413.56
2023-02-14 05:31:00-05:00,413.61
2023-02-14 05:32:00-05:00,413.64
2023-02-14 05:33:00-05:00,413.64
2023-02-14 05:34:00-05:00,413.64
2023-02-14 05:35:00-05:00,413.62
2023-02-14 05:36:00-05:00,413.62
2023-02-14 05:37:00-05:00,413.6
2023-02-14 05:38:00-05:00,413.6
2023-02-14 05:39:00-05:00,413.69
2023-02-14 05:40:00-05:00,413.73
2023-02-14 05:41:00-05:00,413.77
2023-02-14 05:42:00-05:00,413.77
2023-02-14 05:43:00-05:00,413.77
2023-02-14 05:44:00-05:00,413.73
2023-02-14 05:45:00-05:00,413.65
2023-02-14 05:46:00-05:00,413.65
2023-02-14 05:47:00-05:00,413.67
2023-02-14 05:48:00-05:00,413.67
2023-02-14 05:49:00-05:00,413.67
2023-02-14 05:50:00-05:00,413.65
2023-02-14 05:51:00-05:00,413.63
2023-02-14 05:52:00-05:00,413.61
2023-02-14 05:53:00-05:00,413.59
2023-02-14 05:54:00-05:00,413.59
2023-02-14 05:57:00-05:00,413.59
2023-02-14 05:58:00-05:00,413.6
2023-02-14 05:59:00-05:00,413.6
2023-02-14 06:00:00-05:00,413.71
2023-02-14 06:01:00-05:00,413.94
2023-02-14 06:02:00-05:00,413.94
2023-02-14 06:03:00-05:00,413.97
2023-02-14 06:04:00-05:00,413.94
2023-02-14 06:05:00-05:00,413.94
2023-02-14 06:06:00-05:00,413.86
2023-02-14 06:07:00-05:00,413.85
2023-02-14 06:08:00-05:00,413.84
2023-02-14 06:09:00-05:00,413.84
2023-02-14 06:10:00-05:00,413.84
2023-02-14 06:11:00-05:00,413.85
2023-02-14 06:12:00-05:00,413.85
2023-02-14 06:13:00-05:00,413.8
2023-02-14 06:14:00-05:00,413.8
2023-02-14 06:15:00-05:00,413.8
2023-02-14 06:16:00-05:00,413.84
2023-02-14 06:17:00-05:00,413.84
2023-02-14 06:18:00-05:00,413.84
2023-02-14 06:19:00-05:00,413.82
2023-02-14 06:20:00-05:00,413.82
2023-02-14 06:21:00-05:00,413.8
2023-02-14 06:22:00-05:00,413.8
2023-02-14 06:23:00-05:00,413.8
2023-02-14 06:24:00-05:00,413.8
2023-02-14 06:25:00-05:00,413.8
2023-02-14 06:26:00-05:00,413.79
2023-02-14 06:27:00-05:00,413.79
2023-02-14 06:28:00-05:00,413.83
2023-02-14 06:29:00-05:00,413.83
2023-02-14 06:30:00-05:00,413.83
2023-02-14 06:32:00-05:00,413.85
2023-02-14 06:33:00-05:00,413.85
2023-02-14 06:34:00-05:00,413.77
2023-02-14 06:35:00-05:00,413.75
2023-02-14 06:36:00-05:00,413.72
2023-02-14 06:37:00-05:00,413.72
2023-02-14 06:38:00-05:00,413.73
2023-02-14 06:39:00-05:00,413.75
2023-02-14 06:40:00-05:00,413.78
2023-02-14 06:41:00-05:00,413.8
2023-02-14 06:42:00-05:00,413.8
2023-02-14 06:43:00-05:00,413.8
2023-02-14 06:44:00-05:00,413.82
2023-02-14 06:45:00-05:00,413.82
2023-02-14 06:46:00-05:00,413.84
2023-02-14 06:47:00-05:00,413.81
2023-02-14 06:48:00-05:00,413.8
2023-02-14 06:49:00-05:00,413.8
2023-02-14 06:50:00-05:00,413.8
2023-02-14 06:51:00-05:00,413.77
2023-02-14 06:52:00-05:00,413.65
2023-02-14 06:53:00-05:00,413.64
2023-02-14 06:54:00-05:00,413.63
2023-02-14 06:55:00-05:00,413.63
2023-02-14 06:56:00-05:00,413.59
2023-02-14 06:57:00-05:00,413.59
2023-02-14 06:58:00-05:00,413.61
2023-02-14 06:59:00-05:00,413.64
2023-02-14 07:00:00-05:00,413.64
2023-02-14 07:01:00-05:00,413.65
2023-02-14 07:02:00-05:00,413.67
2023-02-14 07:03:00-05:00,413.67
2023-02-14 07:04:00-05:00,413.7
2023-02-14 07:05:00-05:00,413.77
2023-02-14 07:06:00-05:00,413.77
2023-02-14 07:07:00-05:00,413.66
2023-02-14 07:08:00-05:00,413.66
2023-02-14 07:09:00-05:00,413.7
2023-02-14 07:10:00-05:00,413.7
2023-02-14 07:11:00-05:00,413.65
2023-02-14 07:12:00-05:00,413.65
2023-02-14 07:13:00-05:00,413.66
2023-02-14 07:14:00-05:00,413.7
2023-02-14 07:15:00-05:00,413.73
2023-02-14 07:16:00-05:00,413.7
2023-02-14 07:17:00-05:00,413.67
2023-02-14 07:18:00-05:00,413.67
2023-02-14 07:19:00-05:00,413.8
2023-02-14 07:20:00-05:00,413.84
2023-02-14 07:21:00-05:00,413.84
2023-02-14 07:22:00-05:00,413.87
2023-02-14 07:23:00-05:00,413.87
2023-02-14 07:24:00-05:00,413.87
2023-02-14 07:25:00-05:00,413.89
2023-02-14 07:26:00-05:00,413.941
2023-02-14 07:27:00-05:00,413.941
2023-02-14 07:28:00-05:00,413.9
2023-02-14 07:29:00-05:00,413.85
2023-02-14 07:30:00-05:00,413.85
2023-02-14 07:31:00-05:00,413.84
2023-02-14 07:32:00-05:00,413.84
2023-02-14 07:33:00-05:00,413.85
2023-02-14 07:34:00-05:00,413.91
2023-02-14 07:35:00-05:00,413.91
2023-02-14 07:36:00-05:00,413.91
2023-02-14 07:37:00-05:00,413.89
2023-02-14 07:38:00-05:00,413.77
2023-02-14 07:39:00-05:00,413.76
2023-02-14 07:40:00-05:00,413.73
2023-02-14 07:41:00-05:00,413.73
2023-02-14 07:42:00-05:00,413.75
2023-02-14 07:43:00-05:00,413.75
2023-02-14 07:44:00-05:00,413.75
2023-02-14 07:45:00-05:00,413.78
2023-02-14 07:46:00-05:00,413.82
2023-02-14 07:47:00-05:00,413.89
2023-02-14 07:48:00-05:00,413.95
2023-02-14 07:49:00-05:00,413.95
2023-02-14 07:50:00-05:00,413.97
2023-02-14 07:51:00-05:00,414.03
2023-02-14 07:52:00-05:00,414.16
2023-02-14 07:53:00-05:00,414.23
2023-02-14 07:54:00-05:00,414.23
2023-02-14 07:55:00-05:00,414.22
2023-02-14 07:56:00-05:00,414.18
2023-02-14 07:57:00-05:00,414.16
2023-02-14 07:58:00-05:00,414.16
2023-02-14 07:59:00-05:00,414.21
2023-02-14 08:00:00-05:00,414.23
2023-02-14 08:01:00-05:00,414.23
2023-02-14 08:02:00-05:00,414.07
2023-02-14 08:03:00-05:00,414.06
2023-02-14 08:04:00-05:00,414.07
2023-02-14 08:05:00-05:00,414.04
2023-02-14 08:06:00-05:00,413.86
2023-02-14 08:07:00-05:00,413.86
2023-02-14 08:08:00-05:00,413.88
2023-02-14 08:09:00-05:00,413.88
2023-02-14 08:10:00-05:00,413.88
2023-02-14 08:11:00-05:00,413.97
2023-02-14 08:12:00-05:00,413.97
2023-02-14 08:13:00-05:00,413.97
2023-02-14 08:14:00-05:00,414.02
2023-02-14 08:15:00-05:00,414.02
2023-02-14 08:16:00-05:00,413.87
2023-02-14 08:17:00-05:00,413.87
2023-02-14 08:18:00-05:00,413.87
2023-02-14 08:19:00-05:00,413.9
2023-02-14 08:20:00-05:00,414.01
2023-02-14 08:21:00-05:00,414.04
2023-02-14 08:22:00-05:00,414.04
2023-02-14 08:23:00-05:00,414.04
2023-02-14 08:24:00-05:00,414.17
2023-02-14 08:25:00-05:00,414.17
2023-02-14 08:26:00-05:00,414.09
2023-02-14 08:27:00-05:00,414.09
2023-02-14 08:28:00-05:00,414.16
2023-02-14 08:29:00-05:00,414.16
2023-02-14 08:30:00-05:00,413.25
2023-02-14 08:31:00-05:00,413.25
2023-02-14 08:32:00-05:00,415.18
2023-02-14 08:33:00-05:00,415.18
2023-02-14 08:34:00-05:00,415.17
2023-02-14 08:35:00-05:00,414.87
2023-02-14 08:36:00-05:00,414.49
2023-02-14 08:37:00-05:00,413.96
2023-02-14 08:38:00-05:00,412.92
2023-02-14 08:39:00-05:00,412.88
2023-02-14 08:40:00-05:00,412.43
2023-02-14 08:41:00-05:00,412.43
2023-02-14 08:42:00-05:00,412.73
2023-02-14 08:43:00-05:00,412.73
2023-02-14 08:44:00-05:00,412.63
2023-02-14 08:45:00-05:00,412.63
2023-02-14 08:46:00-05:00,413.03
2023-02-14 08:47:00-05:00,413.21
2023-02-14 08:48:00-05:00,413.41
2023-02-14 08:49:00-05:00,413.71
2023-02-14 08:50:00-05:00,413.9
2023-02-14 08:51:00-05:00,413.9
2023-02-14 08:52:00-05:00,413.31
2023-02-14 08:53:00-05:00,413.14
2023-02-14 08:54:00-05:00,413.14
2023-02-14 08:55:00-05:00,413.3
2023-02-14 08:56:00-05:00,413.3
2023-02-14 08:57:00-05:00,413.27
2023-02-14 08:58:00-05:00,413.03
2023-02-14 08:59:00-05:00,413.03
2023-02-14 09:00:00-05:00,412.894
2023-02-14 09:01:00-05:00,412.894
2023-02-14 09:02:00-05:00,412.64
2023-02-14 09:03:00-05:00,412.54
2023-02-14 09:04:00-05:00,412.38
2023-02-14 09:05:00-05:00,412.38
2023-02-14 09:06:00-05:00,412.34
2023-02-14 09:07:00-05:00,412.34
2023-02-14 09:08:00-05:00,412.2
2023-02-14 09:09:00-05:00,412.05
2023-02-14 09:10:00-05:00,411.83
2023-02-14 09:11:00-05:00,411.83
2023-02-14 09:12:00-05:00,411.83
2023-02-14 09:13:00-05:00,411.51
2023-02-14 09:14:00-05:00,411.49
2023-02-14 09:30:00-05:00,410.2900085449219
2023-02-14 09:31:00-05:00,409.7099914550781
2023-02-14 09:32:00-05:00,409.7099914550781
2023-02-14 09:33:00-05:00,409.7605895996094
2023-02-14 09:34:00-05:00,410.2099914550781
2023-02-14 09:35:00-05:00,410.3150024414063
2023-02-14 09:36:00-05:00,410.5400085449219
2023-02-14 09:37:00-05:00,410.5400085449219
2023-02-14 09:38:00-05:00,410.5400085449219
2023-02-14 09:39:00-05:00,410.5199890136719
2023-02-14 09:40:00-05:00,410.8500061035156
2023-02-14 09:41:00-05:00,411.0000915527344
2023-02-14 09:42:00-05:00,411.0000915527344
2023-02-14 09:43:00-05:00,411.0000915527344
2023-02-14 09:44:00-05:00,411.260009765625
2023-02-14 09:45:00-05:00,411.9299926757813
2023-02-14 09:46:00-05:00,412.2300109863281
2023-02-14 09:47:00-05:00,412.2300109863281
2023-02-14 09:48:00-05:00,412.2116088867188
2023-02-14 09:49:00-05:00,412.2116088867188
2023-02-14 09:50:00-05:00,412.2999877929688
2023-02-14 09:51:00-05:00,412.2999877929688
2023-02-14 09:52:00-05:00,412.2099914550781
2023-02-14 09:53:00-05:00,412.2099914550781
2023-02-14 09:54:00-05:00,412.3900146484375
2023-02-14 09:55:00-05:00,412.989990234375
2023-02-14 09:56:00-05:00,413.1700134277344
2023-02-14 09:57:00-05:00,413.4700012207031
2023-02-14 09:58:00-05:00,413.4700012207031
2023-02-14 09:59:00-05:00,413.4200134277344
2023-02-14 10:00:00-05:00,413.4200134277344
2023-02-14 10:01:00-05:00,413.760009765625
2023-02-14 10:02:00-05:00,413.8699951171875
2023-02-14 10:03:00-05:00,413.9800109863281
2023-02-14 10:04:00-05:00,414.05999755859375
2023-02-14 10:05:00-05:00,414.0700073242188
2023-02-14 10:06:00-05:00,414.1199951171875
2023-02-14 10:07:00-05:00,414.2000122070313
2023-02-14 10:08:00-05:00,414.2149963378906
2023-02-14 10:09:00-05:00,414.2149963378906
2023-02-14 10:10:00-05:00,414.3200073242188
2023-02-14 10:11:00-05:00,414.8699951171875
2023-02-14 10:12:00-05:00,414.8699951171875
2023-02-14 10:13:00-05:00,414.6700134277344
2023-02-14 10:14:00-05:00,414.6700134277344
2023-02-14 10:15:00-05:00,414.6700134277344
2023-02-14 10:16:00-05:00,414.7000122070313
2023-02-14 10:17:00-05:00,414.7000122070313
2023-02-14 10:18:00-05:00,414.7000122070313
2023-02-14 10:19:00-05:00,414.2900085449219
