,SPY_Low
2023-01-24 11:29:00-05:00,400.5499877929688
2023-01-24 11:30:00-05:00,400.3699951171875
2023-01-24 11:31:00-05:00,400.1600036621094
2023-01-24 11:32:00-05:00,400.1650085449219
2023-01-24 11:33:00-05:00,400.0299987792969
2023-01-24 11:34:00-05:00,399.9400024414063
2023-01-24 11:35:00-05:00,399.9500122070313
2023-01-24 11:36:00-05:00,400.0799865722656
2023-01-24 11:37:00-05:00,400.0299987792969
2023-01-24 11:38:00-05:00,400.0
2023-01-24 11:39:00-05:00,400.0
2023-01-24 11:40:00-05:00,400.0292053222656
2023-01-24 11:41:00-05:00,399.8479919433594
2023-01-24 11:42:00-05:00,400.0299987792969
2023-01-24 11:43:00-05:00,400.0799865722656
2023-01-24 11:44:00-05:00,400.010009765625
2023-01-24 11:45:00-05:00,399.9400024414063
2023-01-24 11:46:00-05:00,400.1700134277344
2023-01-24 11:47:00-05:00,400.05999755859375
2023-01-24 11:48:00-05:00,400.0700073242188
2023-01-24 11:49:00-05:00,400.0499877929688
2023-01-24 11:50:00-05:00,400.1600036621094
2023-01-24 11:51:00-05:00,400.2560119628906
2023-01-24 11:52:00-05:00,400.2000122070313
2023-01-24 11:53:00-05:00,400.1099853515625
2023-01-24 11:54:00-05:00,400.0
2023-01-24 11:55:00-05:00,400.0700073242188
2023-01-24 11:56:00-05:00,400.05999755859375
2023-01-24 11:57:00-05:00,400.0499877929688
2023-01-24 11:58:00-05:00,399.8800048828125
2023-01-24 11:59:00-05:00,399.9500122070313
2023-01-24 12:00:00-05:00,399.7300109863281
2023-01-24 12:01:00-05:00,399.3699951171875
2023-01-24 12:02:00-05:00,399.2200012207031
2023-01-24 12:03:00-05:00,399.3900146484375
2023-01-24 12:04:00-05:00,399.55999755859375
2023-01-24 12:05:00-05:00,399.7200012207031
2023-01-24 12:06:00-05:00,399.739990234375
2023-01-24 12:07:00-05:00,399.8349914550781
2023-01-24 12:08:00-05:00,400.0700073242188
2023-01-24 12:09:00-05:00,400.05999755859375
2023-01-24 12:10:00-05:00,400.1199951171875
2023-01-24 12:11:00-05:00,400.2200927734375
2023-01-24 12:12:00-05:00,400.2099914550781
2023-01-24 12:13:00-05:00,400.1900024414063
2023-01-24 12:14:00-05:00,400.2290954589844
2023-01-24 12:15:00-05:00,400.3299865722656
2023-01-24 12:16:00-05:00,400.25
2023-01-24 12:17:00-05:00,400.3299865722656
2023-01-24 12:18:00-05:00,400.3800048828125
2023-01-24 12:19:00-05:00,400.4200134277344
2023-01-24 12:20:00-05:00,400.2999877929688
2023-01-24 12:21:00-05:00,400.2000122070313
2023-01-24 12:22:00-05:00,400.260009765625
2023-01-24 12:23:00-05:00,400.1600036621094
2023-01-24 12:24:00-05:00,400.1838073730469
2023-01-24 12:25:00-05:00,400.1799926757813
2023-01-24 12:26:00-05:00,400.0700988769531
2023-01-24 12:27:00-05:00,400.05999755859375
2023-01-24 12:28:00-05:00,400.2999877929688
2023-01-24 12:29:00-05:00,400.2300109863281
2023-01-24 12:30:00-05:00,400.0400085449219
2023-01-24 12:31:00-05:00,400.0202026367188
2023-01-24 12:32:00-05:00,400.14990234375
2023-01-24 12:33:00-05:00,400.1448974609375
2023-01-24 12:34:00-05:00,400.0610961914063
2023-01-24 12:35:00-05:00,399.9104919433594
2023-01-24 12:36:00-05:00,399.9450073242188
2023-01-24 12:37:00-05:00,400.0299987792969
2023-01-24 12:38:00-05:00,400.1749877929688
2023-01-24 12:39:00-05:00,400.0400085449219
2023-01-24 12:40:00-05:00,399.9700012207031
2023-01-24 12:41:00-05:00,399.885009765625
2023-01-24 12:42:00-05:00,399.7900085449219
2023-01-24 12:43:00-05:00,399.75
2023-01-24 12:44:00-05:00,399.8599853515625
2023-01-24 12:45:00-05:00,399.739990234375
2023-01-24 12:46:00-05:00,399.9112854003906
2023-01-24 12:47:00-05:00,399.7900085449219
2023-01-24 12:48:00-05:00,399.739990234375
2023-01-24 12:49:00-05:00,399.8700866699219
2023-01-24 12:50:00-05:00,399.8299865722656
2023-01-24 12:51:00-05:00,399.80999755859375
2023-01-24 12:52:00-05:00,399.7898864746094
2023-01-24 12:53:00-05:00,399.9800109863281
2023-01-24 12:54:00-05:00,399.8800048828125
2023-01-24 12:55:00-05:00,399.9299926757813
2023-01-24 12:56:00-05:00,399.989990234375
2023-01-24 12:57:00-05:00,399.8999938964844
2023-01-24 12:58:00-05:00,399.8999938964844
2023-01-24 12:59:00-05:00,399.9500122070313
2023-01-24 13:00:00-05:00,399.8375854492188
2023-01-24 13:01:00-05:00,399.9299926757813
2023-01-24 13:02:00-05:00,400.1900024414063
2023-01-24 13:03:00-05:00,400.0299987792969
2023-01-24 13:04:00-05:00,399.4407043457031
2023-01-24 13:05:00-05:00,399.5
2023-01-24 13:06:00-05:00,399.6000061035156
2023-01-24 13:07:00-05:00,399.6199951171875
2023-01-24 13:08:00-05:00,399.8200073242188
2023-01-24 13:09:00-05:00,399.889892578125
2023-01-24 13:10:00-05:00,399.97210693359375
2023-01-24 13:11:00-05:00,400.1499938964844
2023-01-24 13:12:00-05:00,400.2650146484375
2023-01-24 13:13:00-05:00,400.2799987792969
2023-01-24 13:14:00-05:00,400.2300109863281
2023-01-24 13:15:00-05:00,400.1600036621094
2023-01-24 13:16:00-05:00,400.260009765625
2023-01-24 13:17:00-05:00,400.1700134277344
2023-01-24 13:18:00-05:00,400.2950134277344
2023-01-24 13:19:00-05:00,400.3699951171875
2023-01-24 13:20:00-05:00,400.3999938964844
2023-01-24 13:21:00-05:00,400.2999877929688
2023-01-24 13:22:00-05:00,400.25
2023-01-24 13:23:00-05:00,400.1059875488281
2023-01-24 13:24:00-05:00,400.1199951171875
2023-01-24 13:25:00-05:00,400.2298889160156
2023-01-24 13:26:00-05:00,400.0400085449219
2023-01-24 13:27:00-05:00,400.1700134277344
2023-01-24 13:28:00-05:00,400.2749938964844
2023-01-24 13:29:00-05:00,400.2999877929688
2023-01-24 13:30:00-05:00,400.3599853515625
2023-01-24 13:31:00-05:00,400.2999877929688
2023-01-24 13:32:00-05:00,400.3599853515625
2023-01-24 13:33:00-05:00,400.4500122070313
2023-01-24 13:34:00-05:00,400.4331970214844
2023-01-24 13:35:00-05:00,400.3699951171875
2023-01-24 13:36:00-05:00,400.3699951171875
2023-01-24 13:37:00-05:00,400.3900146484375
2023-01-24 13:38:00-05:00,400.4200134277344
2023-01-24 13:39:00-05:00,400.3900146484375
2023-01-24 13:40:00-05:00,400.5
2023-01-24 13:41:00-05:00,400.75
2023-01-24 13:42:00-05:00,400.7099914550781
2023-01-24 13:43:00-05:00,400.8299865722656
2023-01-24 13:44:00-05:00,400.8529052734375
2023-01-24 13:45:00-05:00,400.8699951171875
2023-01-24 13:46:00-05:00,400.9400024414063
2023-01-24 13:47:00-05:00,400.989990234375
2023-01-24 13:48:00-05:00,400.9599914550781
2023-01-24 13:49:00-05:00,400.9399108886719
2023-01-24 13:50:00-05:00,400.80999755859375
2023-01-24 13:51:00-05:00,400.8200073242188
2023-01-24 13:52:00-05:00,400.760009765625
2023-01-24 13:53:00-05:00,400.7999877929688
2023-01-24 13:54:00-05:00,400.8399963378906
2023-01-24 13:55:00-05:00,400.8735961914063
2023-01-24 13:56:00-05:00,400.8900146484375
2023-01-24 13:57:00-05:00,400.93499755859375
2023-01-24 13:58:00-05:00,400.7298889160156
2023-01-24 13:59:00-05:00,400.75
2023-01-24 14:00:00-05:00,400.7200012207031
2023-01-24 14:01:00-05:00,399.9700012207031
2023-01-24 14:02:00-05:00,400.0350036621094
2023-01-24 14:03:00-05:00,400.1173095703125
2023-01-24 14:04:00-05:00,400.0499877929688
2023-01-24 14:05:00-05:00,399.9800109863281
2023-01-24 14:06:00-05:00,400.05999755859375
2023-01-24 14:07:00-05:00,399.9500122070313
2023-01-24 14:08:00-05:00,400.1199951171875
2023-01-24 14:09:00-05:00,400.0499877929688
2023-01-24 14:10:00-05:00,400.0799865722656
2023-01-24 14:11:00-05:00,400.1600036621094
2023-01-24 14:12:00-05:00,400.1998901367188
2023-01-24 14:13:00-05:00,400.1243896484375
2023-01-24 14:14:00-05:00,400.0799865722656
2023-01-24 14:15:00-05:00,400.0549926757813
2023-01-24 14:16:00-05:00,400.1199951171875
2023-01-24 14:17:00-05:00,400.18499755859375
2023-01-24 14:18:00-05:00,400.260009765625
2023-01-24 14:19:00-05:00,400.1400146484375
2023-01-24 14:20:00-05:00,400.1322021484375
2023-01-24 14:21:00-05:00,400.1950073242188
2023-01-24 14:22:00-05:00,400.0899963378906
2023-01-24 14:23:00-05:00,400.1600036621094
2023-01-24 14:24:00-05:00,400.1900024414063
2023-01-24 14:25:00-05:00,400.1900024414063
2023-01-24 14:26:00-05:00,400.260009765625
2023-01-24 14:27:00-05:00,400.3800048828125
2023-01-24 14:28:00-05:00,400.2900085449219
2023-01-24 14:29:00-05:00,400.2900085449219
2023-01-24 14:30:00-05:00,400.3900146484375
2023-01-24 14:31:00-05:00,400.3800048828125
2023-01-24 14:32:00-05:00,400.4619140625
2023-01-24 14:33:00-05:00,400.5299987792969
2023-01-24 14:34:00-05:00,400.55999755859375
2023-01-24 14:35:00-05:00,400.5350036621094
2023-01-24 14:36:00-05:00,400.6199951171875
2023-01-24 14:37:00-05:00,400.5299987792969
2023-01-24 14:38:00-05:00,400.510009765625
2023-01-24 14:39:00-05:00,400.6300048828125
2023-01-24 14:40:00-05:00,400.55999755859375
2023-01-24 14:41:00-05:00,400.54400634765625
2023-01-24 14:42:00-05:00,400.510009765625
2023-01-24 14:43:00-05:00,400.6099853515625
2023-01-24 14:44:00-05:00,400.614990234375
2023-01-24 14:45:00-05:00,400.6400146484375
2023-01-24 14:46:00-05:00,400.7200012207031
2023-01-24 14:47:00-05:00,400.6700134277344
2023-01-24 14:48:00-05:00,400.7799987792969
2023-01-24 14:49:00-05:00,400.5249938964844
2023-01-24 14:50:00-05:00,400.4700012207031
2023-01-24 14:51:00-05:00,400.4500122070313
2023-01-24 14:52:00-05:00,400.4599914550781
2023-01-24 14:53:00-05:00,400.5700073242188
2023-01-24 14:54:00-05:00,400.6839904785156
2023-01-24 14:55:00-05:00,400.75
2023-01-24 14:56:00-05:00,400.840087890625
2023-01-24 14:57:00-05:00,400.8399963378906
2023-01-24 14:58:00-05:00,400.8150024414063
2023-01-24 14:59:00-05:00,400.8200073242188
2023-01-24 15:00:00-05:00,400.7699890136719
2023-01-24 15:01:00-05:00,400.6709899902344
2023-01-24 15:02:00-05:00,400.9200134277344
2023-01-24 15:03:00-05:00,400.8980102539063
2023-01-24 15:04:00-05:00,400.8299865722656
2023-01-24 15:05:00-05:00,400.6650085449219
2023-01-24 15:06:00-05:00,400.635009765625
2023-01-24 15:07:00-05:00,400.6400146484375
2023-01-24 15:08:00-05:00,400.68499755859375
2023-01-24 15:09:00-05:00,400.5379943847656
2023-01-24 15:10:00-05:00,400.5499877929688
2023-01-24 15:11:00-05:00,400.5299987792969
2023-01-24 15:12:00-05:00,400.6199951171875
2023-01-24 15:13:00-05:00,400.3900146484375
2023-01-24 15:14:00-05:00,400.4200134277344
2023-01-24 15:15:00-05:00,400.3799133300781
2023-01-24 15:16:00-05:00,400.4949951171875
2023-01-24 15:17:00-05:00,400.3500061035156
2023-01-24 15:18:00-05:00,400.385009765625
2023-01-24 15:19:00-05:00,400.3840026855469
2023-01-24 15:20:00-05:00,400.3999938964844
2023-01-24 15:21:00-05:00,400.3599853515625
2023-01-24 15:22:00-05:00,400.4005126953125
2023-01-24 15:23:00-05:00,400.4500122070313
2023-01-24 15:24:00-05:00,400.4599914550781
2023-01-24 15:25:00-05:00,400.3999938964844
2023-01-24 15:26:00-05:00,400.30999755859375
2023-01-24 15:27:00-05:00,400.4299926757813
2023-01-24 15:28:00-05:00,400.5899963378906
2023-01-24 15:29:00-05:00,400.4949951171875
2023-01-24 15:30:00-05:00,400.3800048828125
2023-01-24 15:31:00-05:00,400.1600036621094
2023-01-24 15:32:00-05:00,400.1000061035156
2023-01-24 15:33:00-05:00,399.9800109863281
2023-01-24 15:34:00-05:00,399.9299926757813
2023-01-24 15:35:00-05:00,399.8299865722656
2023-01-24 15:36:00-05:00,399.80999755859375
2023-01-24 15:37:00-05:00,399.7900085449219
2023-01-24 15:38:00-05:00,399.80999755859375
2023-01-24 15:39:00-05:00,399.80999755859375
2023-01-24 15:40:00-05:00,399.4700012207031
2023-01-24 15:41:00-05:00,399.3500061035156
2023-01-24 15:42:00-05:00,399.2900085449219
2023-01-24 15:43:00-05:00,399.30999755859375
2023-01-24 15:44:00-05:00,399.3250122070313
2023-01-24 15:45:00-05:00,399.30999755859375
2023-01-24 15:46:00-05:00,399.3500061035156
2023-01-24 15:47:00-05:00,399.3599853515625
2023-01-24 15:48:00-05:00,399.4200134277344
2023-01-24 15:49:00-05:00,399.5
2023-01-24 15:50:00-05:00,399.489990234375
2023-01-24 15:51:00-05:00,399.9100036621094
2023-01-24 15:52:00-05:00,400.0299987792969
2023-01-24 15:53:00-05:00,400.05999755859375
2023-01-24 15:54:00-05:00,400.1300964355469
2023-01-24 15:55:00-05:00,400.2900085449219
2023-01-24 15:56:00-05:00,400.4599914550781
2023-01-24 15:57:00-05:00,400.2999877929688
2023-01-24 15:58:00-05:00,400.3599853515625
2023-01-24 15:59:00-05:00,400.1600036621094
2023-01-24 16:00:00-05:00,399.96
2023-01-24 16:01:00-05:00,400.04
2023-01-24 16:02:00-05:00,401.36
2023-01-24 16:03:00-05:00,401.33
2023-01-24 16:04:00-05:00,401.4
2023-01-24 16:05:00-05:00,400.98
2023-01-24 16:06:00-05:00,401.06
2023-01-24 16:07:00-05:00,401.2
2023-01-24 16:08:00-05:00,401.28
2023-01-24 16:09:00-05:00,401.33
2023-01-24 16:10:00-05:00,400.2
2023-01-24 16:11:00-05:00,401.37
2023-01-24 16:12:00-05:00,401.17
2023-01-24 16:13:00-05:00,400.6796
2023-01-24 16:14:00-05:00,400.2
2023-01-24 16:15:00-05:00,400.2
2023-01-24 16:16:00-05:00,400.6844
2023-01-24 16:17:00-05:00,401.06
2023-01-24 16:18:00-05:00,400.6844
2023-01-24 16:19:00-05:00,401.22
2023-01-24 16:20:00-05:00,401.25
2023-01-24 16:21:00-05:00,401.14
2023-01-24 16:22:00-05:00,401.11
2023-01-24 16:23:00-05:00,401.09
2023-01-24 16:24:00-05:00,400.97
2023-01-24 16:25:00-05:00,400.99
2023-01-24 16:26:00-05:00,400.95
2023-01-24 16:27:00-05:00,401.03
2023-01-24 16:28:00-05:00,401.05
2023-01-24 16:29:00-05:00,401.05
2023-01-24 16:30:00-05:00,401.06
2023-01-24 16:31:00-05:00,401.07
2023-01-24 16:32:00-05:00,401.15
2023-01-24 16:33:00-05:00,401.09
2023-01-24 16:34:00-05:00,401.1
2023-01-24 16:35:00-05:00,401.17
2023-01-24 16:36:00-05:00,401.06
2023-01-24 16:37:00-05:00,401.19
2023-01-24 16:38:00-05:00,401.3
2023-01-24 16:39:00-05:00,401.22
2023-01-24 16:40:00-05:00,401.14
2023-01-24 16:41:00-05:00,401.12
2023-01-24 16:42:00-05:00,401.17
2023-01-24 16:43:00-05:00,401.23
2023-01-24 16:44:00-05:00,401.23
2023-01-24 16:45:00-05:00,401.18
2023-01-24 16:46:00-05:00,401.17
2023-01-24 16:47:00-05:00,401.08
2023-01-24 16:48:00-05:00,401.0
2023-01-24 16:49:00-05:00,400.95
2023-01-24 16:50:00-05:00,400.99
2023-01-24 16:51:00-05:00,400.95
2023-01-24 16:52:00-05:00,400.98
2023-01-24 16:53:00-05:00,401.0
2023-01-24 16:54:00-05:00,401.01
2023-01-24 16:55:00-05:00,400.92
2023-01-24 16:56:00-05:00,400.92
2023-01-24 16:57:00-05:00,400.95
2023-01-24 16:58:00-05:00,400.95
2023-01-24 16:59:00-05:00,400.94
2023-01-24 17:00:00-05:00,400.98
2023-01-24 17:01:00-05:00,400.98
2023-01-24 17:02:00-05:00,400.95
2023-01-24 17:03:00-05:00,383.22
2023-01-24 17:04:00-05:00,400.96
2023-01-24 17:05:00-05:00,400.96
2023-01-24 17:06:00-05:00,400.98
2023-01-24 17:07:00-05:00,400.95
2023-01-24 17:08:00-05:00,400.98
2023-01-24 17:09:00-05:00,400.95
2023-01-24 17:10:00-05:00,400.97
2023-01-24 17:11:00-05:00,400.95
2023-01-24 17:12:00-05:00,400.98
2023-01-24 17:13:00-05:00,400.92
2023-01-24 17:14:00-05:00,400.97
2023-01-24 17:15:00-05:00,401.0
2023-01-24 17:16:00-05:00,401.03
2023-01-24 17:17:00-05:00,401.065
2023-01-24 17:18:00-05:00,401.05
2023-01-24 17:19:00-05:00,401.035
2023-01-24 17:20:00-05:00,401.03
2023-01-24 17:21:00-05:00,401.04
2023-01-24 17:22:00-05:00,401.02
2023-01-24 17:23:00-05:00,401.0
2023-01-24 17:24:00-05:00,401.01
2023-01-24 17:25:00-05:00,401.02
2023-01-24 17:26:00-05:00,401.02
2023-01-24 17:27:00-05:00,401.02
2023-01-24 17:28:00-05:00,401.02
2023-01-24 17:29:00-05:00,401.02
2023-01-24 17:30:00-05:00,401.02
2023-01-24 17:31:00-05:00,401.02
2023-01-24 17:32:00-05:00,401.02
2023-01-24 17:33:00-05:00,400.99
2023-01-24 17:34:00-05:00,400.95
2023-01-24 17:35:00-05:00,400.955
2023-01-24 17:36:00-05:00,401.01
2023-01-24 17:37:00-05:00,401.02
2023-01-24 17:38:00-05:00,401.03
2023-01-24 17:39:00-05:00,401.02
2023-01-24 17:40:00-05:00,401.0204
2023-01-24 17:41:00-05:00,401.03
2023-01-24 17:42:00-05:00,401.02
2023-01-24 17:43:00-05:00,401.02
2023-01-24 17:44:00-05:00,400.98
2023-01-24 17:45:00-05:00,400.98
2023-01-24 17:46:00-05:00,400.99
2023-01-24 17:47:00-05:00,400.99
2023-01-24 17:48:00-05:00,400.98
2023-01-24 17:49:00-05:00,400.85
2023-01-24 17:50:00-05:00,400.67
2023-01-24 17:51:00-05:00,400.72
2023-01-24 17:52:00-05:00,400.76
2023-01-24 17:53:00-05:00,400.75
2023-01-24 17:54:00-05:00,400.76
2023-01-24 17:55:00-05:00,400.76
2023-01-24 17:56:00-05:00,400.88
2023-01-24 17:57:00-05:00,400.91
2023-01-24 17:58:00-05:00,400.9
2023-01-24 17:59:00-05:00,400.85
2023-01-24 18:00:00-05:00,400.88
2023-01-24 18:01:00-05:00,400.86
2023-01-24 18:02:00-05:00,400.8605
2023-01-24 18:03:00-05:00,400.705
2023-01-24 18:04:00-05:00,400.58
2023-01-24 18:05:00-05:00,400.39
2023-01-24 18:06:00-05:00,400.39
2023-01-24 18:07:00-05:00,400.26
2023-01-24 18:08:00-05:00,400.33
2023-01-24 18:09:00-05:00,400.11
2023-01-24 18:10:00-05:00,400.11
2023-01-24 18:11:00-05:00,400.11
2023-01-24 18:12:00-05:00,400.15
2023-01-24 18:13:00-05:00,400.2
2023-01-24 18:14:00-05:00,400.14
2023-01-24 18:15:00-05:00,400.16
2023-01-24 18:16:00-05:00,399.95
2023-01-24 18:17:00-05:00,399.94
2023-01-24 18:18:00-05:00,399.88
2023-01-24 18:19:00-05:00,399.76
2023-01-24 18:20:00-05:00,399.65
2023-01-24 18:21:00-05:00,399.58
2023-01-24 18:22:00-05:00,399.55
2023-01-24 18:23:00-05:00,399.56
2023-01-24 18:24:00-05:00,399.32
2023-01-24 18:25:00-05:00,399.31
2023-01-24 18:26:00-05:00,399.02
2023-01-24 18:27:00-05:00,398.98
2023-01-24 18:28:00-05:00,398.89
2023-01-24 18:29:00-05:00,398.9
2023-01-24 18:30:00-05:00,398.91
2023-01-24 18:31:00-05:00,398.6
2023-01-24 18:32:00-05:00,398.56
2023-01-24 18:33:00-05:00,398.76
2023-01-24 18:34:00-05:00,398.86
2023-01-24 18:35:00-05:00,398.89
2023-01-24 18:36:00-05:00,398.98
2023-01-24 18:37:00-05:00,398.99
2023-01-24 18:38:00-05:00,398.95
2023-01-24 18:39:00-05:00,398.845
2023-01-24 18:40:00-05:00,399.02
2023-01-24 18:41:00-05:00,399.01
2023-01-24 18:42:00-05:00,399.05
2023-01-24 18:43:00-05:00,398.98
2023-01-24 18:44:00-05:00,398.825
2023-01-24 18:45:00-05:00,398.8
2023-01-24 18:46:00-05:00,398.52
2023-01-24 18:47:00-05:00,398.59
2023-01-24 18:48:00-05:00,398.66
2023-01-24 18:49:00-05:00,398.69
2023-01-24 18:50:00-05:00,398.69
2023-01-24 18:51:00-05:00,398.63
2023-01-24 18:52:00-05:00,398.58
2023-01-24 18:53:00-05:00,398.6
2023-01-24 18:54:00-05:00,398.76
2023-01-24 18:55:00-05:00,398.76
2023-01-24 18:56:00-05:00,398.76
2023-01-24 18:57:00-05:00,398.79
2023-01-24 18:58:00-05:00,398.8
2023-01-24 18:59:00-05:00,398.85
2023-01-24 19:00:00-05:00,398.87
2023-01-24 19:01:00-05:00,398.82
2023-01-24 19:02:00-05:00,398.83
2023-01-24 19:03:00-05:00,398.89
2023-01-24 19:04:00-05:00,398.96
2023-01-24 19:05:00-05:00,398.99
2023-01-24 19:06:00-05:00,398.97
2023-01-24 19:07:00-05:00,399.035
2023-01-24 19:08:00-05:00,399.01
2023-01-24 19:09:00-05:00,399.01
2023-01-24 19:10:00-05:00,399.02
2023-01-24 19:11:00-05:00,399.03
2023-01-24 19:12:00-05:00,399.01
2023-01-24 19:13:00-05:00,399.02
2023-01-24 19:14:00-05:00,399.04
2023-01-24 19:15:00-05:00,399.02
2023-01-24 19:16:00-05:00,399.01
2023-01-24 19:17:00-05:00,399.01
2023-01-24 19:18:00-05:00,399.01
2023-01-24 19:19:00-05:00,399.01
2023-01-24 19:20:00-05:00,398.95
2023-01-24 19:21:00-05:00,398.95
2023-01-24 19:22:00-05:00,398.94
2023-01-24 19:23:00-05:00,398.95
2023-01-24 19:24:00-05:00,398.98
2023-01-24 19:25:00-05:00,399.0
2023-01-24 19:26:00-05:00,398.99
2023-01-24 19:27:00-05:00,398.98
2023-01-24 19:28:00-05:00,398.94
2023-01-24 19:29:00-05:00,398.94
2023-01-24 19:30:00-05:00,398.65
2023-01-24 19:31:00-05:00,398.7
2023-01-24 19:32:00-05:00,398.75
2023-01-24 19:33:00-05:00,398.65
2023-01-24 19:34:00-05:00,398.65
2023-01-24 19:35:00-05:00,398.69
2023-01-24 19:36:00-05:00,398.63
2023-01-24 19:37:00-05:00,398.7
2023-01-24 19:38:00-05:00,398.73
2023-01-24 19:39:00-05:00,398.65
2023-01-24 19:40:00-05:00,398.39
2023-01-24 19:41:00-05:00,398.51
2023-01-24 19:42:00-05:00,398.62
2023-01-24 19:43:00-05:00,398.55
2023-01-24 19:44:00-05:00,398.43
2023-01-24 19:45:00-05:00,398.41
2023-01-24 19:46:00-05:00,398.39
2023-01-24 19:47:00-05:00,398.38
2023-01-24 19:48:00-05:00,398.39
2023-01-24 19:49:00-05:00,398.33
2023-01-24 19:50:00-05:00,398.22
2023-01-24 19:51:00-05:00,398.24
2023-01-24 19:52:00-05:00,398.24
2023-01-24 19:53:00-05:00,398.27
2023-01-24 19:54:00-05:00,398.26
2023-01-24 19:55:00-05:00,398.32
2023-01-24 19:56:00-05:00,398.45
2023-01-24 19:57:00-05:00,398.58
2023-01-24 19:58:00-05:00,398.6
2023-01-24 19:59:00-05:00,398.52
2023-01-25 04:00:00-05:00,398.75
2023-01-25 04:01:00-05:00,398.68
2023-01-25 04:02:00-05:00,398.61
2023-01-25 04:03:00-05:00,398.65
2023-01-25 04:04:00-05:00,398.63
2023-01-25 04:05:00-05:00,398.56
2023-01-25 04:06:00-05:00,398.63
2023-01-25 04:07:00-05:00,398.75
2023-01-25 04:08:00-05:00,398.67
2023-01-25 04:09:00-05:00,398.59
2023-01-25 04:10:00-05:00,398.6
2023-01-25 04:11:00-05:00,398.66
2023-01-25 04:12:00-05:00,398.59
2023-01-25 04:13:00-05:00,398.55
2023-01-25 04:14:00-05:00,398.54
2023-01-25 04:15:00-05:00,398.49
2023-01-25 04:16:00-05:00,398.45
2023-01-25 04:17:00-05:00,398.32
2023-01-25 04:18:00-05:00,398.31
2023-01-25 04:19:00-05:00,398.32
2023-01-25 04:20:00-05:00,398.44
2023-01-25 04:21:00-05:00,398.4
2023-01-25 04:22:00-05:00,398.31
2023-01-25 04:23:00-05:00,398.29
2023-01-25 04:24:00-05:00,398.22
2023-01-25 04:25:00-05:00,398.26
2023-01-25 04:26:00-05:00,398.36
2023-01-25 04:27:00-05:00,398.44
2023-01-25 04:28:00-05:00,398.41
2023-01-25 04:29:00-05:00,398.46
2023-01-25 04:30:00-05:00,398.5
2023-01-25 04:31:00-05:00,398.54
2023-01-25 04:32:00-05:00,398.54
2023-01-25 04:33:00-05:00,398.41
2023-01-25 04:34:00-05:00,398.3
2023-01-25 04:35:00-05:00,398.26
2023-01-25 04:36:00-05:00,398.35
2023-01-25 04:37:00-05:00,398.32
2023-01-25 04:38:00-05:00,398.33
2023-01-25 04:39:00-05:00,398.34
2023-01-25 04:40:00-05:00,398.39
2023-01-25 04:41:00-05:00,398.44
2023-01-25 04:42:00-05:00,398.44
2023-01-25 04:43:00-05:00,398.45
2023-01-25 04:44:00-05:00,398.35
2023-01-25 04:45:00-05:00,398.31
2023-01-25 04:46:00-05:00,398.29
2023-01-25 04:47:00-05:00,398.25
2023-01-25 04:48:00-05:00,398.19
2023-01-25 04:49:00-05:00,398.09
2023-01-25 04:50:00-05:00,397.92
2023-01-25 04:51:00-05:00,397.9
2023-01-25 04:52:00-05:00,397.85
2023-01-25 04:53:00-05:00,397.83
2023-01-25 04:54:00-05:00,397.69
2023-01-25 04:55:00-05:00,397.6
2023-01-25 04:56:00-05:00,397.73
2023-01-25 04:57:00-05:00,397.64
2023-01-25 04:58:00-05:00,397.7
2023-01-25 04:59:00-05:00,397.53
2023-01-25 05:00:00-05:00,397.54
2023-01-25 05:01:00-05:00,397.52
2023-01-25 05:02:00-05:00,397.46
2023-01-25 05:03:00-05:00,397.47
2023-01-25 05:04:00-05:00,397.46
2023-01-25 05:05:00-05:00,397.67
2023-01-25 05:06:00-05:00,397.5
2023-01-25 05:07:00-05:00,397.34
2023-01-25 05:08:00-05:00,397.27
2023-01-25 05:09:00-05:00,397.24
2023-01-25 05:10:00-05:00,397.29
2023-01-25 05:11:00-05:00,397.28
2023-01-25 05:12:00-05:00,397.26
2023-01-25 05:13:00-05:00,397.14
2023-01-25 05:14:00-05:00,397.08
2023-01-25 05:15:00-05:00,397.05
2023-01-25 05:16:00-05:00,396.95
2023-01-25 05:17:00-05:00,396.8
2023-01-25 05:18:00-05:00,396.85
2023-01-25 05:19:00-05:00,396.85
2023-01-25 05:20:00-05:00,396.97
2023-01-25 05:21:00-05:00,397.01
2023-01-25 05:22:00-05:00,396.97
2023-01-25 05:23:00-05:00,397.02
2023-01-25 05:24:00-05:00,396.93
2023-01-25 05:25:00-05:00,397.0
2023-01-25 05:26:00-05:00,397.08
2023-01-25 05:27:00-05:00,397.09
2023-01-25 05:28:00-05:00,397.07
2023-01-25 05:29:00-05:00,397.1
2023-01-25 05:30:00-05:00,397.2
2023-01-25 05:31:00-05:00,397.22
2023-01-25 05:32:00-05:00,397.18
2023-01-25 05:33:00-05:00,397.22
2023-01-25 05:34:00-05:00,397.18
2023-01-25 05:35:00-05:00,397.22
2023-01-25 05:36:00-05:00,397.33
2023-01-25 05:37:00-05:00,397.5
2023-01-25 05:38:00-05:00,397.42
2023-01-25 05:39:00-05:00,397.38
2023-01-25 05:40:00-05:00,397.35
2023-01-25 05:41:00-05:00,397.32
2023-01-25 05:42:00-05:00,397.32
2023-01-25 05:43:00-05:00,397.27
2023-01-25 05:44:00-05:00,397.24
2023-01-25 05:45:00-05:00,397.33
